Date,DecimalYear,Mean_SAT,Hydrological_Year,Mean_RIC,Mean_SAT_MA10
2001-09-27,2001.7364818617386,7.440757110835921,2001,0.009502059332287264,6.650841772895419
2001-09-28,2001.7392197125257,5.119245952046819,2001,0.013332833381548418,6.1899214344504205
2001-09-29,2001.7419575633128,2.5993432394479354,2001,0.015314181327989502,5.532563728694942
2001-09-30,2001.7446954140999,4.157705981136872,2001,0.02047655279125922,5.023162954362597
2001-10-01,2001.7474332648871,5.360951192561406,2002,0.04401488088244534,4.641771530282021
2001-10-02,2001.7501711156742,4.635893371506203,2002,0.03718859569463026,4.294162479654547
2001-10-03,2001.7529089664613,2.1678905601891483,2002,0.030950253022436505,3.9586379973278243
2001-10-04,2001.7556468172484,3.322398093707411,2002,0.028472603899945683,3.79971699918777
2001-10-05,2001.7583846680357,4.03717357895713,2002,0.02905971247605456,3.74878361134925
2001-10-06,2001.7611225188227,4.100265716156644,2002,0.032236201182772595,3.369109473113908
2001-10-07,2001.7638603696098,4.085512287568687,2002,0.036874386415863415,2.8615540524735517
2001-10-08,2001.766598220397,3.530035970646276,2002,0.036445490112084845,2.400704897585861
2001-10-09,2001.7693360711842,2.090009361062735,2002,0.04108011308293823,2.0250091849292797
2001-10-10,2001.7720739219712,0.3609645987834588,2002,0.032628741424508514,1.5147805074077272
2001-10-11,2001.7748117727583,0.2853969861578359,2002,0.04143057615692465,0.9461248921413261
2001-10-12,2001.7775496235456,0.02740182262929694,2002,0.04981933236350557,0.40887646578980785
2001-10-13,2001.7802874743327,-1.5890665663766612,2002,0.07947038641044538,-0.06428064421636073
2001-10-14,2001.7830253251198,-1.7798886815081152,2002,0.11270770214028406,-0.7546989683747836
2001-10-15,2001.7857631759068,-1.6493825737068815,2002,0.16648131911589278,-1.6897023151211024
2001-10-16,2001.7885010266941,-1.272218547358539,2002,0.20123942090079966,-2.5864815407778847
2001-10-17,2001.7912388774812,-0.646058812492999,2002,0.2181876463733165,-3.4744551313347904
2001-10-18,2001.7939767282683,-3.3741472709379523,2002,0.22981255403832118,-4.184769146931608
2001-10-19,2001.7967145790553,-7.260024106400453,2002,0.2696821794921766,-4.691537259777926
2001-10-20,2001.7994524298426,-8.606827657784368,2002,0.31353390210844057,-5.105922402416377
2001-10-21,2001.8021902806297,-8.59433891941122,2002,0.34257137994637316,-5.527032875402346
2001-10-22,2001.8049281314168,-7.075738333338873,2002,0.42769049177785545,-5.8001064452766595
2001-10-23,2001.807665982204,-6.656747694839838,2002,0.4477520353301213,-6.199617687057815
2001-10-24,2001.8104038329911,-5.923740107892637,2002,0.4687326262190651,-6.39633520042588
2001-10-25,2001.8131416837782,-5.860487303566561,2002,0.48919686111020416,-5.915089526014457
2001-10-26,2001.8158795345653,-4.002954246101683,2002,0.5448303698715078,-5.217214098321682
2001-10-27,2001.8186173853526,-4.641171230304551,2002,0.5236543065140701,-4.5287035454046904
2001-10-28,2001.8213552361397,-5.341322404618598,2002,0.5336729829024984,-4.095345815707535
2001-10-29,2001.8240930869267,-2.4475673622862244,2002,0.5554277074403299,-3.563802090707761
2001-10-30,2001.8268309377138,-1.628073380856622,2002,0.5555579323443103,-3.0322646905097654
2001-10-31,2001.829568788501,-1.7092333902413035,2002,0.5568137282860198,-2.667948604690122
2001-11-01,2001.8323066392882,-2.742161036367322,2002,0.4770131116742763,-2.5919155998408865
2001-11-02,2001.8350444900752,-1.3413104448420967,2002,0.46790450410492884,-2.2292391657730306
2001-11-03,2001.8377823408625,-0.6083661059126781,2002,0.4769612038242555,-1.8575279587179465
2001-11-04,2001.8405201916496,-2.2173264453701247,2002,0.49038350701057964,-2.418890597246766
2001-11-05,2001.8432580424367,-3.2426241976093277,2002,0.5004090099603883,-3.2625228317690356
2001-11-06,2001.8459958932237,-1.0144068896259966,2002,0.4934880514844342,-3.6050353883807866
2001-11-07,2001.848733744011,-1.6242103340677552,2002,0.48384046862632235,-3.4695272762253078
2001-11-08,2001.851471594798,-8.061193747574416,2002,0.47348564584201797,-3.5355342653237978
2001-11-09,2001.8542094455852,-10.06439572607932,2002,0.47112639306951726,-3.508164822426443
2001-11-10,2001.8569472963723,-5.134358956358812,2002,0.47672340068996816,-3.5658390261658566
2001-11-11,2001.8596851471596,-1.38707991481253,2002,0.48684030347227936,-3.6314403199451384
2001-11-12,2001.8624229979466,-2.0013803358270037,2002,0.5267450018176353,-4.036185424507581
2001-11-13,2001.8651608487337,-0.33467167693912586,2002,0.5447517436516055,-4.6001462919018525
2001-11-14,2001.8678986995208,-2.7940684827642626,2002,0.571058685515909,-4.5222404537395615
2001-11-15,2001.870636550308,-3.8986371354021467,2002,0.62517372717009,-4.169147468383565
2001-11-16,2001.8733744010951,-5.061857935250425,2002,0.6512251013839628,-4.683261799963735
2001-11-17,2001.8761122518822,-7.263819008010467,2002,0.6865261388525473,-5.898945490308486
2001-11-18,2001.8788501026695,-7.282135365951502,2002,0.7371687256853391,-7.1104699347368605
2001-11-19,2001.8815879534566,-6.533465872519364,2002,0.7772347828973968,-8.506589670399853
2001-11-20,2001.8843258042436,-10.275502272160509,2002,0.808660494932528,-9.637374966054335
2001-11-21,2001.8870636550307,-13.543916818260035,2002,0.8260607759405262,-10.743436356454662
